id,created_at,favorite_count,retweet_count,text,unicode_data
1560842100496863233,2022-08-20 04:12:10+00:00,0,0,"@ash06elahi Also, we truly value your feedback regarding this, and it is our constant effort to improvise our services in the future.",
1560842085665804288,2022-08-20 04:12:06+00:00,0,0,"@ash06elahi We comprehend your concern here, Ashik! We are sorry your product couldn't be delivered to you despite our best efforts. Further, the refund has already been initiated from our end on 19-08-22, and the same should reflect in your source account within 7-10 business days.",
1560619449224376325,2022-08-19 13:27:26+00:00,0,0,@Jagruk_Citizen1 Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1560609263424135169,2022-08-19 12:46:57+00:00,0,0,@jeetg14 Hi there! We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1560607155232706560,2022-08-19 12:38:35+00:00,1977,633,"Me: Getting drunk and crying my heart out 😭
My friend: 

 #TejasswiPrakash #Tejran https://t.co/nqqWQb27Mq",😭
1560605675121549313,2022-08-19 12:32:42+00:00,0,0,"@kishor_sasane Hi there! Please let us know how we can assist you? Also, if you have a particular concern, kindly share the order Id to help you with a proper resolution.",
1560575719352066048,2022-08-19 10:33:40+00:00,273,244,"#Janamashtami ki hardik mubarakein ✨
Participate in our contest below &amp; get to win exclusive merch 🙌🏽
 
Rules:
• FOLLOW @bewakoof 
• RT and LIKE this tweet
• TAG 3 friends with your answer

#ContestAlert #ContestIndia #GiveawayAlert #Janamashtami2022 https://t.co/PUVeiqD7JM",✨🙌🏽•••
1560549037262213120,2022-08-19 08:47:38+00:00,0,0,"@IshanSa57099389 Hi Ishan! We certainly understand your concern here, and we are sorry for the inconvenience caused. Kindly help us with the relevant order ID so that we can check and assist you with a proper resolution.",
1560544683922563072,2022-08-19 08:30:20+00:00,34,8,"Not these two making me feel single today 🥹

#RanbirKapoor #AliaBhatt https://t.co/Afy29oqbOW",🥹
1560537173337600000,2022-08-19 08:00:30+00:00,1,0,@SwapnilBodhe123 https://t.co/Cn7Ot18j2B,
1560537018882408448,2022-08-19 07:59:53+00:00,1,0,"@shwetathakur9 Good luck, Shweta 🤞🏼",🤞🏼
1560536851311517697,2022-08-19 07:59:13+00:00,0,0,@mrjay099 Shabash 👏🏽👏🏽,👏🏽👏🏽
1560494872691351552,2022-08-19 05:12:24+00:00,0,0,"@Devanshj1308 Hi Devansh! We certainly understand your concern here, and we are sorry for the unintended delay caused. Kindly help us with the order numbers that was placed using your referral along with your registered email address/contact number so that we can assist you accordingly.",
1560485171312353280,2022-08-19 04:33:51+00:00,0,0,"@Vicky8080086900 Hi Vishal! We certainly understand your concern here, and we apologize for the inconvenience caused to you in this matter. Kindly help us with the relevant order ID so that we can check and assist you with a proper resolution.",
1560298390017249287,2022-08-18 16:11:39+00:00,0,0,@AtinS94299558 We are sorry for the inconvenience caused to you. This is definitely not the kind of service we want you to have with us. Your feedback is very important as we are constantly looking for ways to improve our products and services.,
1560297640579006465,2022-08-18 16:08:41+00:00,0,0,"@vjsheikh Hi there! Please clear the data and cache for your app by going to your phone settings. This should resolve your issue. In case you are still facing the problem, please contact us at care@bewakoof.com with your contact details and relevant screenshots.",
1560289633405206531,2022-08-18 15:36:52+00:00,0,0,@soni08_shikha Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1560283374308163586,2022-08-18 15:11:59+00:00,0,0,@DomnicD86474799 Hi Domnic! We are unable to tech any details with the shared email id. Please share the order id with us so that we can so that we can check and assist you with a proper resolution.,
1560272869237542912,2022-08-18 14:30:15+00:00,1,0,@PrabhuRanjan01 Hi Ranjan! We are sorry for the inconvenience caused to you. This is definitely not the kind of service we want you to have with us. The amount has been refunded to your Bewakoof wallet account. Please place the order again. Have a great evening.,
1560249741631438848,2022-08-18 12:58:21+00:00,0,0,@Shail1806 Hi there! We are extremely sorry for the inconvenience caused. Please place the order again and we will deliver the same within the given time. This issue has been addressed internally to ensure that we improve the service rendered in the future. Have a great evening ahead.,
1560227676383764480,2022-08-18 11:30:40+00:00,0,0,"@AtinS94299558 Hi there! We processed the refund to the source account on 18/08/2022. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in your account. Have a great evening.",
1560220238158958592,2022-08-18 11:01:06+00:00,79,26,"When my crush cracks a joke 🤭
Me:

#SiddharthMalhotra #SidKiara #KoffeeWithKaranS7 https://t.co/MCwNZ7XBpb",🤭
1560214690680143876,2022-08-18 10:39:04+00:00,0,0,"@AaryanMehra3 Hi there! We are extremely sorry, as the order was not delivered smoothly. We are glad to see that your order: 50033912 was successfully delivered to you on 10/08/2022 at the address you registered. We hope this product adds even more value to your collection.",
1560213100221153280,2022-08-18 10:32:45+00:00,0,0,"@richachoudhary8 Hi Richa! We apologize for the delay in response. The orders were picked and we processed the refund to the source account on 15/08/22. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in your account.",
1560200498736762882,2022-08-18 09:42:40+00:00,0,0,"@Bibhu_2 Dear user! We apologize for the delay in response. We have successfully credited the amount to the Bewakoof wallet account. If you need further assistance, please contact us or use the contact us option on our website.",
1560190169353003008,2022-08-18 09:01:37+00:00,281,237,"Mini #ContestAlert
Caption the video below and stand a chance to win exciting merch 🙌

Rules to participate:
🖖 FOLLOW @bewakoof
🔁 RETWEET &amp; LIKE this tweet
✅ TAG 3 friends and encourage them to participate

#ContestIndia #GiveawayAlert #RubinaDilaik #RubiHolics https://t.co/gzTKdArlae",🙌🖖🔁✅
1560190124796784641,2022-08-18 09:01:27+00:00,219,131,@ranisidhu10 @tanvi2821 My bestie 🤝 Shehnaaz Gill = Slay all steps,🤝
1560189913793843200,2022-08-18 09:00:37+00:00,10,2,@KalpnaJ55079839 💃💃💃,💃💃💃
1560169740487761922,2022-08-18 07:40:27+00:00,0,0,@ash06elahi Hi there! Thanks for sharing the order id with us. The concerned team will dispatch the order on or before the expected shipping date of 21/08/2022. Have a great day ahead.,
1560162945044467712,2022-08-18 07:13:27+00:00,55,30,"Your chance to win amazing prizes!! Participate NOW!!! 

#Contest #ContestAlert #contestalertindia #contestgiveaway #Giveaway #GiveawayAlert https://t.co/kcejBaANfu",
1560154569874837504,2022-08-18 06:40:10+00:00,0,0,@Ishaan22975748 Kindly check and utilize the same credits in placing fresh order. We value your understanding.,
1560154529655570434,2022-08-18 06:40:00+00:00,0,0,"@Ishaan22975748 Hi Ishaan! We certainly understand your concern here, and we apologize for the inconvenience caused to you in this matter. Please be informed that we've gone ahead and refunded the complete amount to your Bewakoof wallet along with some extra credits as compensation.",
1560152119314976770,2022-08-18 06:30:26+00:00,1094,597,"We all have that one friend who starts dancing to any music 😂
Tag them ⬇️

#ShehnaazGill #Friends #Memes https://t.co/2Ka1Nu8PIn",😂⬇️
1560149302357393410,2022-08-18 06:19:14+00:00,0,0,"@DomnicD86474799 Hi Damsel! We certainly understand your concern here, and we are sorry to know that the product quality did not meet your expectations. Kindly help us with the relevant order ID so that we can check and assist you with a proper resolution.",
1560126470097211392,2022-08-18 04:48:30+00:00,1,0,@aeJethya Priorities 👀,👀
1560126369618862082,2022-08-18 04:48:06+00:00,1,1,@Only__Vimal True story 😂,😂
1560126190685261824,2022-08-18 04:47:24+00:00,1,0,"@Sardaarsahab Wo family and friends hi kya, 
jo tumhari tarah crazy nahi 😆",😆
1560125974670295041,2022-08-18 04:46:32+00:00,1,0,"@naveengujjar000 Well, we all do 😂",😂
1559895418053529602,2022-08-17 13:30:23+00:00,28,2,"Shuru ho jao 👀 👇
#OwnYourCrazy https://t.co/mvnORsiY8k",👀👇
1559860497444442115,2022-08-17 11:11:38+00:00,0,0,"@divubasrani The same should reflect in your bank account within 3-5 working days (excluding Saturdays, Sundays, and bank holidays.) Kindly wait until then and reach out to us in case of any deviations on the same.",
1559860493828890624,2022-08-17 11:11:37+00:00,0,0,"@divubasrani Thank you for sharing the order number, Divya! Please accept our apologies for the inconvenience caused to you in this matter. Be informed that the refund has already been initiated from our end on 09-08-22.",
1559839586213400576,2022-08-17 09:48:32+00:00,0,0,"@dippz_dipeshzzz Hi there! We certainly understand your concern here, and we are sorry for the unintended hassle caused. Kindly help us with the relevant order ID so that we can check and assist you with the a proper resolution.",
1559820857110937600,2022-08-17 08:34:07+00:00,0,0,"@AtinS94299558 Hi there! We certainly understand your concern regarding the order delivery, and we apologize for the delay caused to you in this matter. Kindly help us with the relevant order ID so that we can check and assist you with a proper resolution.",
1559754384661221376,2022-08-17 04:09:58+00:00,1,0,"@PrabhuRanjan01 Also, share the name and contact number of the person who picked your order so that we can check and assist you accordingly.",
1559754382245240832,2022-08-17 04:09:58+00:00,1,0,"@PrabhuRanjan01 Hi Prabhu! We certainly understand your concern here, and we are sorry for the unintended hassle caused. To proceed further, kindly help us with the pick-up receipt or screenshot of the SMS which says the order has been picked.",
1559580657986281475,2022-08-16 16:39:39+00:00,0,0,@ash06elahi Hi Ashik! Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1559555295201869824,2022-08-16 14:58:52+00:00,0,0,@divubasrani Hi there! Please accept our sincere apology. We are very sorry to hear about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1559550245658566657,2022-08-16 14:38:48+00:00,239,206,"#ContestAlert Ole, ole, oleee!
It is #SaifAliKhan's birthday! Tell us which one of these is false 👇 
1. He belongs to the Royal family
2. He is also a part-time cricketer
3. His son's name is #Taimur
 
Rules:
• FOLLOW @bewakoof &amp; RT this tweet
• TAG 3 friends with your answer",👇••
1559548278148157441,2022-08-16 14:30:59+00:00,0,0,@ash06elahi Hi there! We are extremely sorry for the inconvenience caused. The refund for the order: 50344272 is already processed to the source account. Please place the order again at your convenience. Have a great evening ahead.,
1559544142895742977,2022-08-16 14:14:33+00:00,1,0,@KomalWajih Aise hi hai ji ☺️,☺️
1559543931020496898,2022-08-16 14:13:42+00:00,6,0,@iSubho7 @luckykarann @ujjawalkumar26 @ranchikuldeep @HarpreetS95 @Param_Sidhu77 @Wasimkh110 @Sandeep13_ @prashantDocean @Gayathrimohan_ @Smiley_Bharati @Devangeenee Hamari taraf se bhi good luck bestie 😎,😎
1559543671736893443,2022-08-16 14:12:40+00:00,1,0,"@SaurabhStl3 @KushalPethkar47 @Chinmay1415 @JainShantilal12 @mayursaun @NishantJain_88 Kya video banaya, dost 👏 
Good luck!",👏
1559543229774794752,2022-08-16 14:10:55+00:00,3,0,"@Smiley_Bharati @SJ_0016 @Lokesh_jhaa @Kinjal__01 All the best, sabko! 👍 🥺",👍🥺
1559543007589834753,2022-08-16 14:10:02+00:00,1,0,@santosh_godage Hamare toothpaste mein charcoal bhi hai ☺️,☺️
1559540040207933443,2022-08-16 13:58:15+00:00,0,0,@vinayaksp1176 Hi Vinayak! As checked the amount was successfully refunded to your bank account on 26/07/2022. We request you to please check with the concerned bank and share the statement with us from 22/07/2022 to 03/08/2022 at care@bewakoof.com so that we can assist you on priority.,
1559506925590437888,2022-08-16 11:46:39+00:00,2138,590,"Only brave people can do this 👀

 #KaranKundrra #TejasswiPrakash #TejRan https://t.co/VX44vjsjA0",👀
1559470843708772352,2022-08-16 09:23:17+00:00,0,0,@mebharambe Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1559465299803512832,2022-08-16 09:01:15+00:00,72,12,"Nobody:
People in Colgate ads:

#ShraddhaKapoor #memes https://t.co/4LkHfOu6kN",
1559446868911947777,2022-08-16 07:48:01+00:00,0,0,@unknown127025 Hi there! We have shared the NEFT link via email ticket id: 2347038. Please fill in the bank details and we will process the refund within 24 working hours. If you need any further assistance please revert or refer to the contact us section on the website.,
1559401657242423296,2022-08-16 04:48:22+00:00,0,0,@mit_shiv Hi Shivam! We certainly understand your concern here. We are sorry to inform you that we do not have services abroad at the moment &amp; hence you will be unable to access our website while you are abroad. We'll surely let you know if we expand our services in the future. Thank you!,
1559203878394118151,2022-08-15 15:42:27+00:00,1,0,"@im_aditya45 Hi there! Please let us know how we can assist you. Also, if you have a particular concern, kindly share the order Id to help you with a proper resolution.",
1559187786934239238,2022-08-15 14:38:31+00:00,0,0,@BuddhaInGotham Hi Gautam! We are not operational via DM. Please share the payment details with us at care@bewakoof.com and we assure you that we are working hard to provide you with the best experience for shopping.,
1559163751911374850,2022-08-15 13:03:00+00:00,0,0,"@AayushA32859814 Hi there! As requested we have canceled the order and processed the refund to your source account on 15/08/2022. The payment gateway takes 7 to 10 business days excluding Saturdays, Sundays, and bank holidays to credit the amount in your account. Have a great evening ahead.",
1559160138430386177,2022-08-15 12:48:39+00:00,0,0,"@Akshay_goplani Hi Akshay! We are sorry to inform you that you will be unable to DM us at the moment. However, you can drop us your query at care@bewakoof.com and we assure you that we are working hard to provide you with the best experience for shopping.",
1559155934852685826,2022-08-15 12:31:57+00:00,1,0,@devanshu318 We regret that you experienced this problem and therefore we have compensated by adding 200/- coins to your wallet. ​This issue has been addressed internally to ensure that we improve the service rendered in the future. Have a great evening ahead.,​
1559155932252278794,2022-08-15 12:31:56+00:00,1,0,@devanshu318 Hi Devanshu! We are extremely sorry to inform you that your order: 50154768 &amp; 50154773 was misplaced. We refunded the amount of 599  INR to your Bewakoof wallet on 15/08/22 and we request you to place a new order using your wallet amount.,
1559151257079742466,2022-08-15 12:13:21+00:00,0,0,"@unknown127025 Hi there! Please let us know your order number at care@bewakoof.com and we promise to get this resolved quickly. If you need further assistance, please contact us or use the contact us option on our website.",
1559150178531147778,2022-08-15 12:09:04+00:00,0,0,@Akshay_goplani Hi Akshay! Please share the details of the products with us so that we can investigate the issue on priority.,
1559124254528077824,2022-08-15 10:26:04+00:00,0,0,@Monish087319481 Hi Monish! We are sorry to inform you that the order is canceled/returned by the courier team. We have processed your complete refund of 329 INR for order: 50223061 on 15/08/22. It will reflect tentatively by 29/08/2022 in the account. Have a great day ahead.,
1559113689101369344,2022-08-15 09:44:05+00:00,0,0,"@_akshansh7 Hi there! Sorry for your disappointment as the product is out of stock. Here’s what you can do, keep checking if it comes back in stock or shop from our new collection for something even better.",’
1559112148512538626,2022-08-15 09:37:57+00:00,0,0,"@Akshay_goplani Hi Akshay! We are sorry to inform you that you will be unable to DM us at the moment. However, kindly elaborate on your concern here and share the relevant order ID (If any) so that we can check and assist you accordingly.",
1559107885426245633,2022-08-15 09:21:01+00:00,0,0,@dhebe_saurabh The same should reflect in your source account within 7-10 business days. Do reach out to your bank support team for further assistance. We value your understanding in this regard.,
1559107880468582400,2022-08-15 09:21:00+00:00,0,0,"@dhebe_saurabh We certainly understand your concern regarding the refund, and we are sorry for the unintended hassle caused. Upon checking, we see that the refund of Rs.499 has successfully been initiated from our end on 31-07-22.",
1559094930903007232,2022-08-15 08:29:32+00:00,26,7,"Let’s celebrate this #IndependenceDay by ⤵️
(•_•)
&lt;)   )╯ Standing up
/    \

\(•_•)
(   (&gt;    Saluting
/    \

(•_•)
&lt;)   )&gt;  and singing “Ye mera India, I love my India”
/    \

Show us that Amrish Puri energy, yaaas! #JaiHind #IndiaAt75 ✨",’⤵️••╯••••“”✨
1559087426110365696,2022-08-15 07:59:43+00:00,0,0,@joydeeproy1990 Hi there! We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1559086059052482560,2022-08-15 07:54:17+00:00,0,0,"@Rishabh_Ajmera1 Hi there! Please let us know how we can assist you. Also, if you have a particular concern, kindly share the order Id to help you with a proper resolution.",
1559084164896407553,2022-08-15 07:46:45+00:00,0,0,@ankita10march Hi Ankita! We apologize for the delay in response. We request you to please create a new account and share the details with us over an email ticket id:2342502. We will process the refund to the new account. Have a great day ahead.,
1559083887866830849,2022-08-15 07:45:39+00:00,0,0,"@Monish087319481 Hi Monish! We certainly understand your concern regarding the order delivery, and we are sorry for the unintended hassle caused to you in this matter. Kindly help us with the relevant order ID so that we can check and assist you with a proper resolution.",
1559069293417234432,2022-08-15 06:47:40+00:00,17,1,"Now it’s your time to share a memory below 👇that you have around #IndependenceDay and for everyone to enjoy.

The mic is all yours! 🎙️ #BewakoofAsks",’👇🎙️
1559068387799535616,2022-08-15 06:44:04+00:00,14,1,"Now you might be thinking that this is an ✨inspirational post✨. 𝙎𝙤𝙧𝙧𝙮 𝙙𝙤𝙨𝙩𝙤!

This year as well I am not in my hometown to celebrate this auspicious day. 
But I can keep you updated about that uncle, his mustache, nails and his everyday running.",✨✨𝙎𝙤𝙧𝙧𝙮𝙙𝙤𝙨𝙩𝙤
1559067296559075328,2022-08-15 06:39:44+00:00,6,0,"But one day, maa called and shared with me the horrible news of how that uncle slipped and dislocated his knee while running 😔

We still don’t know how that uncle is doing or if he is still planning on continuing his Independence Day ritual.",😔’
1559066972989579264,2022-08-15 06:38:27+00:00,1,0,"@RishabhBahuguna Sure thing, Rishabh! Thank you for your understanding.",
1559066364639227904,2022-08-15 06:36:02+00:00,8,0,"But anyway, life continued and I moved out of the colony to pursue my college 🎒, job and then another job 💼and so on.

I forgot all about this uncle, his mustache, nails, running and his patriotism.",🎒💼
1559065493910085633,2022-08-15 06:32:34+00:00,2,0,"He would then request kids of the colony to come and sing the national anthem with him, while saluting each of them.
                                           🫡
                                🫡 🫡 🫡 🫡 🫡 🫡",🫡🫡🫡🫡🫡🫡🫡
1559064389885390848,2022-08-15 06:28:11+00:00,3,0,"Everyday, he had a fixed routine to wake up early and go running 🏃‍♂️
But he used to break his routine for every 15th of August.

He used to wake up early, dress up in his special white kurta and hoist the Indian flag in his garden 🇮🇳",🏃‍♂️🇮🇳
1559062017704542208,2022-08-15 06:18:45+00:00,3,0,"He was a retired Government employee, with a mustache 👨 as long as his toenails (not at all kidding).

Not going by his nails, that uncle was really self-disciplined and enthusiastic about the Independence Day.",👨
1559060939416031233,2022-08-15 06:14:28+00:00,4,0,"This story is about an uncle who used to stay grumpy 364 days of the year, except for that one day - 𝗜𝗻𝗱𝗲𝗽𝗲𝗻𝗱𝗲𝗻𝗰𝗲 𝗗𝗮𝘆 🇮🇳",𝗜𝗻𝗱𝗲𝗽𝗲𝗻𝗱𝗲𝗻𝗰𝗲𝗗𝗮𝘆🇮🇳
1559059635641925632,2022-08-15 06:09:17+00:00,22,1,"Today, the admin wants to share a very personal story with you.
So please spare 2 mins and read it till the end.

Toh chalo, shuru karte hai 👇",👇
1558793107168268288,2022-08-14 12:30:12+00:00,16,0,"It is @SunidhiChauhan5's birthday today 🥳
Tell us your favourite song by her ⬇️

#BewakoofAsks #SunidhiChauhan #HappyBirthdaySunidhiChauhan",🥳⬇️
1558782869547483137,2022-08-14 11:49:31+00:00,1,0,@RishabhBahuguna Hi there! We are very sorry to hear about your experience with us. Can you please share the issue about the coupon code at care@bewakoof.com? We assure you that we are working hard to provide you with the best experience for shopping.,
1558770970244038657,2022-08-14 11:02:14+00:00,0,0,@RihanGadkari Hi there! We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1558762686665687043,2022-08-14 10:29:19+00:00,12,0,"My 4 different personalities in one picture 😭😂

#Memes #MemesIndia https://t.co/GsxUfMdb5P",😭😂
1558755071906676738,2022-08-14 09:59:04+00:00,0,0,@rishuaman9 Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1558732487404158981,2022-08-14 08:29:19+00:00,9,2,"Playing 'Tu pyaar hai kisi aur ka, tujhe chahta koi aur hai' on Spotify here.. would have changed the entire mood

#TMKOC #TaarakMehtaKaOoltahChashmah https://t.co/NBxYEzbYz1",
1558694966901219329,2022-08-14 06:00:13+00:00,0,0,@Bibhu_2 Hi there! We have escalated the issue to the concerned team and share the update within 48 working hours. We appreciate your patience in this regard.,
1558676483626962944,2022-08-14 04:46:47+00:00,0,0,@AnwekarAtharv Hi Atharv! As checked the order was returned and the amount was processed to your bank account on 28/07/2022. We have already processed the refund kindly request you to please check with the concerned bank. Please share the bank statement from 28/07/22 to 14/08/22.,
1558670407275892737,2022-08-14 04:22:38+00:00,0,0,@dhebe_saurabh Hi Saurabh! As checked the refund was successfully processed to your source account. Please check with the concerned bank as the amount is already credited to your account.,
1558460700565061635,2022-08-13 14:29:20+00:00,56,39,"Besties, we are back with another contest! 💯
Caption the meme below and get to win exciting merch 🙌

Rules:
🖖 FOLLOW @bewakoof
🔁 RETWEET &amp; LIKE this tweet
✅ TAG 3 friends with your answer

#ContestAlert #ContestIndia #GiveawayAlert #SaraAliKhan https://t.co/wRDFHKEso3",💯🙌🖖🔁✅
1558430502826246150,2022-08-13 12:29:20+00:00,14,1,"Which is your favourite gehdi (to roam) spot in your city? 😎

#RRR #RRRMovie #BewakoofAsks https://t.co/naP6OnY4xt",😎
1558386960783253508,2022-08-13 09:36:19+00:00,11,1,"Pic 1: Me on a Friday night
Pic 2: Me on a Saturday morning

#Hulk #MarvelMemes https://t.co/8D7t98lNLJ",
1558378576675848192,2022-08-13 09:03:00+00:00,0,0,"@Gautya18 Also, kindly treat this incident as an exception, and we promise to provide a hassle-free experience in the future.",
1558378573718749184,2022-08-13 09:02:59+00:00,0,0,"@Gautya18 We comprehend your concern here, Gautami! We are sorry your order couldn't be delivered to you despite our best efforts. Further, the refund has already been initiated from our end today, and the same should reflect in your source account within 7-10 business days.",
1558156943809732608,2022-08-12 18:22:19+00:00,0,0,@AnwekarAtharv HI there! We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1558116538007306243,2022-08-12 15:41:45+00:00,0,0,"@satyamzzz Hi Satyam! We have printed the same image which was shared with us. If you need further assistance, please contact us or use the contact us option on our website.",
1558078455480303617,2022-08-12 13:10:26+00:00,0,0,"@therahul002 Hi there! We are extremely sorry, as the order was not delivered smoothly. We are glad to see that your order: 50176395 was successfully delivered to you on 12/08/2022 at the address you registered. We hope this product adds even more value to your collection. Have a great day.",
1558072228763389952,2022-08-12 12:45:41+00:00,0,0,"@Kunwar_Abhinav9 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1558072181590032384,2022-08-12 12:45:30+00:00,0,0,@Kunwar_Abhinav9 Hi Abhinav! As checked the courier partner has returned the order and shared the reason: the customer canceled the delivery. We processed the refund to your source account on 12/08/2022. It will reflect tentatively by 26/08/2022 in the account which was used to place the order.,
1558068340157022208,2022-08-12 12:30:14+00:00,8,0,"Yaaaay, long weekend is here! 😎

Dosto apni excitement batao using any of our t-shirts below 👇 #BewakoofAsks",😎👇
1558053281724829697,2022-08-12 11:30:24+00:00,0,0,"@Gautya18 This issue has been addressed internally to ensure that we improve the service rendered in the future. If you need further assistance, don't hesitate to get in touch with us or use the contact us option on our website.",
1558053278784671746,2022-08-12 11:30:23+00:00,0,0,@Gautya18 Hi there! We are extremely sorry to inform you that the order was returned/canceled by the courier team due to some operational issues. We have processed the refund to your source account on 12/08/2022 and it will reflect tentatively by 26/08/2022 in your account.,
1558039669308260352,2022-08-12 10:36:18+00:00,158,68,"Me and my friend looking at the food while we are on a diet 👀
Tag that friend below 🤭

#Dhanush #SaraAliKhan #HappyBirthdaySaraAliKhan https://t.co/uuPrQLD6bS",👀🤭
1558034938338885634,2022-08-12 10:17:30+00:00,0,0,"@BuddhaInGotham Hi Gautam! There were some technical problems with the payment gateway that caused the order to fail. Additionally, We have investigated this to see if any payment has been deducted from our end. However, we do not see any payment received, rather, the payment transaction failed.",
1558021386249068549,2022-08-12 09:23:39+00:00,0,0,"@ankita10march Hi Ankita! Surely this is an unusual instance, and we deeply regret to know what has happened here. Kindly help us with the relevant order ID or the ticket ID so that we can check and assist you with a proper resolution.",
1558010224916811787,2022-08-12 08:39:18+00:00,11,0,"Me to my friends after doing their baat idhar se udhar  😅

#TMKOC #TaarakMehtaKaOoltahChashmah https://t.co/ZNMj49RWvD",😅
1558008139823325185,2022-08-12 08:31:01+00:00,0,0,@the_pansh Hi Dipansh! We are extremely sorry to inform you that the order was returned/canceled by the courier team. We processed the refund to the source account on 12/08/2022. It will reflect tentatively by 26/08/2022 in the account which was used to place the order. Have a great day.,
1558007439836020737,2022-08-12 08:28:14+00:00,0,0,"@AkankshhaB Hi Akankshha! We certainly understand your concern here, and we apologize for the mishap caused to you in this matter. Kindly help us with the relevant order ID so that we can check and assist you accordingly.",
1557957590034030592,2022-08-12 05:10:09+00:00,23,2,#NewProfilePic https://t.co/lc2Nna5iqh,
1557762160700293120,2022-08-11 16:13:35+00:00,1,0,@Kunwar_Abhinav9 Hi Abhinav! We are sorry for the inconvenience caused to you. This is definitely not the service we want you to have with us. The issue has already been escalated to the concerned team and we will surely resolve it on priority. We appreciate your patience in this regard.,
1557705972063379456,2022-08-11 12:30:19+00:00,154,133,"Think you are issshhhmaaarrttt? 🧠
Then solve this ultimate Siblings Crossword and get to win Bewakoof merch 👏

Rules:
• Follow @Bewakoof &amp; RT this tweet
• ANSWER the crossword below 👇
• Tag your 2 siblings/BFFs

#ContestAlert #Giveaway #ContestIndia #RakshaBandhan https://t.co/uwn9AphLxk",🧠👏••👇•
1557701134743212032,2022-08-11 12:11:05+00:00,0,0,@stuti_mankodi You're most welcome!,
1557697423794896897,2022-08-11 11:56:21+00:00,0,0,@AnkitaBharadw19 Hi there! We are extremely sorry to inform you that your order: 50080638 has been canceled by the concerned team due to the bad image quality. We have processed the refund of 499 INR for order: 50080638 on 11/08/22 and it will credit to your account within 7-10 working days.,
1557696168058126339,2022-08-11 11:51:21+00:00,0,0,@AKASH03296228 Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1557677823971704832,2022-08-11 10:38:28+00:00,0,0,"@007_Shubhams Rest assured, the same will be delivered to you on or before 17-08-22. We request your kind patience until then.",
1557677819928494081,2022-08-11 10:38:27+00:00,0,0,"@007_Shubhams Hi there! We certainly understand the urgency in receiving your order, and we apologize for the delayed response. Unfortunately, we do not have a faster delivery service available at the moment. However, be assured that your order is currently shipped.",
1557675570397339648,2022-08-11 10:29:30+00:00,1,0,"@PremSin81114968 Hi, sorry for your disappointment. The product is not in stock due to the high demand and we want to give customers like you refreshing and exclusive designs Here’s what you can do, keep checking if it comes back in stock or shop from our new collection for something even better.",’
1557668169766117376,2022-08-11 10:00:06+00:00,0,0,@FaizAliHashmi1 Hi Faiz! We are extremely sorry for the inconvenience that happened to you. Your issue has been highlighted and the concerned team and hence requests you to please allow us the next 48 working hours so that we can provide you with an update regarding the same.,
1557665108461080577,2022-08-11 09:47:56+00:00,0,0,"@KaarthicSenthil Hi there! We certainly understand your concern here, &amp; we are extremely sorry for the unpleasant experience. Unfortunately, we do not have a dedicated customer support number available at the moment. However, kindly help us with the ticket ID so that we can check and assist you.",
1557660820326203393,2022-08-11 09:30:54+00:00,0,0,@therahul002 Hi there! Please accept our sincere apology. We are very sorry to know about your experience with us. Please let us know your order number or the ticket id if in case you have raised this with the care team and we promise to get this resolved quickly.,
1557660700415348737,2022-08-11 09:30:25+00:00,25,1,"Every brother to his sister today after giving away his salary 👀

#RakshaBandhan #Memes https://t.co/Swh24dVriY",👀
1557660146079342592,2022-08-11 09:28:13+00:00,2,0,@im_aditya45 @Garfield https://t.co/QdrcfaenZQ,
1557652457416712193,2022-08-11 08:57:40+00:00,0,0,@nittusharma2 Hi there! As checked the amount for the order: 49908856 was processed to your source account on 30/07/2022. It will reflect tentatively by 13/08/2022 in the account which was used to place the order. We appreciate your patience in this regard.,
